price,rating,specScore,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,width,height,aspect_ratio,resolution_area
77990,4.1,71,MSI,Intel Core i7,512,10,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR4,1920,1080,1.777777778,2073600
64999,4.05,66,Acer,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
135490,4.5,71,MSI,Intel Core i7,1024,14,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920,1080,1.777777778,2073600
63990,4.3,63,Lenovo,AMD Ryzen 7,1024,No ,16,14,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1200,1.6,2304000
127490,4.25,75,Lenovo,Intel Core i7,1024,16,16,16,12,Windows 11 ,rtx 4050,SSD,DDR5,2560,1600,1.6,4096000
51490,4.3,59,HP,Intel Core i5,1024,10,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
158989,4.55,79,MSI,Intel Core i7,1024,20,16,16,24,Windows 11 ,rtx 4060,SSD,DDR5,2560,1440,1.777777778,3686400
188990,4.55,74,Other,Intel Core Ultra,2048,16,32,14.2,12,Windows 11 ,intel arc graphics,SSD,Unknown,3120,2080,1.5,6489600
59490,4.15,62,Lenovo,Intel Core i5,512,No ,12,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
88490,4.25,68,Lenovo,Intel Core i7,512,14,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
79990,4.75,52,Lenovo,Intel Core Ultra,1024,14,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
65999,4.3,54,HP,Intel Core Ultra,512,14,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
165990,4.65,74,Dell,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,rtx 4060,SSD,DDR5,2560,1600,1.6,4096000
52990,4.5,53,HP,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
94990,4.75,61,Acer,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,intel integrated,SSD,Unknown,2880,1800,1.6,5184000
109999,4.3,68,Samsung,Intel Core i7,512,12,16,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880,1800,1.6,5184000
105799,4.4,61,Lenovo,Intel Core Ultra,1024,16,32,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
147980,4,78,Acer,Intel Core i7,1024,20,16,16,12,Windows 11 ,rtx 4060,SSD,DDR5,2560,1600,1.6,4096000
28990,4.05,54,Acer,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
89999,4.6,65,HP,Intel Core Ultra,512,12,16,14,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1200,1.6,2304000
64990,4.65,53,Samsung,Others,512,10,8,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR4X,1920,1080,1.777777778,2073600
154990,4.65,75,HP,Intel Core Ultra,1024,16,16,14,12,Windows 11 ,rtx 4060,SSD,LPDDR5X,2880,1800,1.6,5184000
77990,4.7,64,HP,Intel Core i7,512,12,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
31990,4.05,52,Infinix,Intel Core i3,512,No ,8,16,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1200,1.6,2304000
56990,4,54,Other,Intel Core i5,512,No ,16,14,12,Windows 11 ,intel uhd graphics,SSD,LPDDRx4,1920,1200,1.6,2304000
58990,4.4,54,Other,Intel Core i5,512,No ,16,16,12,Windows 11 ,intel uhd graphics,SSD,LPDDR4X,1920,1200,1.6,2304000
123900,4.1,54,Apple,Apple M Series,8,No ,8,15.3,12,Mac ,10-Core GPU,SSD,DDR4,2880,1864,1.545064378,5368320
279990,4.5,92,MSI,Intel Core i9,2048,24,32,17,24,Windows 11 ,rtx 4080,SSD,DDR5,2560,1600,1.6,4096000
69990,4.05,62,Other,Intel Core Ultra,1024,14,32,16,12,Windows 11 ,Intel ARC Graphics,SSD,LPDDR5X,3072,1920,1.6,5898240
59990,4.75,61,Other,Intel Core Ultra,512,14,16,14,24,Windows 11 ,intel iris xe graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
179990,4.4,70,Samsung,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
99990,4.1,56,Asus,Intel Core Ultra,1024,14,16,14,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
79880,4.5,56,Acer,Intel Core Ultra,512,14,16,14,12,Windows 11 ,intel integrated,SSD,LPDDR5X,1920,1200,1.6,2304000
76999,4.2,63,Asus,Intel Core i7,1024,10,16,14,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1200,1.6,2304000
53990,4.05,62,HP,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
49990,4.35,54,Infinix,Intel Core i7,512,10,16,16,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1200,1.6,2304000
95990,4.6,69,Dell,Intel Core i7,1024,14,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
58390,4.2,54,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
19990,4.65,28,Lenovo,Others,128,No ,4,14,12,Chrome ,Arm Mali G52 MC2 2EE Graphics,hard disk,LPDDR4X,1366,768,1.778645833,1049088
57499,4.75,64,HP,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
50690,4.45,57,HP,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
32990,4.4,56,Acer,Intel Core i3,512,No ,16,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
16890,4.45,42,Other,Others,256,No ,8,14.1,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1366,768,1.778645833,1049088
83799,4.6,68,Dell,Intel Core i5,1024,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
49790,4.45,60,HP,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
69890,4.45,66,Lenovo,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
71990,4.45,57,Lenovo,Intel Core i5,1024,12,16,16,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2560,1600,1.6,4096000
26990,4.65,38,Asus,Others,128,No ,8,14,12,Chrome ,intel integrated uhd,hard disk,LPDDR4X,1920,1080,1.777777778,2073600
17149,4.75,38,Other,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
155990,4.5,50,Apple,Apple M Series,512,No ,8,14.2,12,Mac ,10 Core GPU,SSD,Unknown,3024,1964,1.539714868,5939136
63990,4.15,70,Other,Intel Core i5,512,12,8,15.6,24,Windows 11 ,rtx 4050,SSD,DDR4,1920,1080,1.777777778,2073600
114999,4,72,HP,Intel Core i7,1024,14,16,16,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,2560,1600,1.6,4096000
103490,4.35,72,HP,AMD Ryzen 7,1024,No ,16,16.1,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
33700,4.65,50,Lenovo,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR5,1920,1080,1.777777778,2073600
31890,4.25,51,Lenovo,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon,SSD,LPDDR5,1920,1080,1.777777778,2073600
26490,4,55,Other,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
18990,4.45,42,Acer,Others,256,No ,8,11.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1366,768,1.778645833,1049088
34990,4.65,55,HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
41990,4.45,66,Other,Intel Core i7,1024,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
46990,4.55,57,HP,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
35490,4.3,52,Lenovo,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1080,1.777777778,2073600
55999,4.2,50,Dell,Intel Core i5,512,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
99990,4.5,73,Lenovo,Intel Core i7,1024,12,16,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,2880,1800,1.6,5184000
44990,4.75,62,Acer,Intel Core i7,1024,No ,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
13490,4.15,30,Other,Others,128,No ,4,11.6,12,No ,ARM Mali G72,hard disk,LPDDR4,1366,768,1.778645833,1049088
34650,4.7,54,Lenovo,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
51990,4.4,52,Dell,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
51890,4.55,52,Dell,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
49140,4.15,53,Dell,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
98490,4.6,65,Asus,Intel Core i5,1024,10,16,16,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1200,1.6,2304000
93990,4.55,64,Asus,Intel Core i5,512,10,16,16,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1200,1.6,2304000
19990,4.75,47,Other,Intel Core i3,256,No ,8,14.1,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
97890,4.1,61,Dell,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1200,1.6,2304000
84800,4.25,65,HP,Intel Core i7,512,10,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
77490,4.3,55,HP,Intel Core i5,1024,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
65990,4.7,59,Asus,AMD Ryzen 5,1024,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
56389,4.45,57,Lenovo,AMD Ryzen 5,512,No ,16,14,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1200,1.6,2304000
35490,4.75,48,Lenovo,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,Unknown,1920,1080,1.777777778,2073600
47990,4.2,64,Acer,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
54700,4.45,66,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
82990,4.7,60,Asus,Intel Core i7,1024,No ,16,15.6,12,Windows 11  ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
18990,4.3,32,Asus,Others,128,No ,4,15.6,12,Chrome ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
44490,4.5,56,Lenovo,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon,SSD,LPDDR5,1920,1080,1.777777778,2073600
47900,4.7,57,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,DDR4,1920,1080,1.777777778,2073600
62490,4.55,56,Lenovo,Intel Core i5,1024,No ,16,14,12,Windows 11 ,intel graphics,SSD,LPDDR5,1920,1200,1.6,2304000
32990,4.55,52,Asus,AMD Ryzen 3,512,No ,8,14,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
29990,4.4,44,Infinix,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1080,1.777777778,2073600
39990,4.4,51,Infinix,Intel Core i5,512,10,16,14,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1080,1.777777778,2073600
44990,4.75,61,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
53190,4.75,61,Lenovo,AMD Ryzen 5,512,No ,16,14,12,Windows 11 ,amd integrated,SSD,DDR4,1920,1200,1.6,2304000
79990,4.2,70,HP,Intel Core i7,512,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
62800,4.35,64,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
38500,4.1,55,HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
68890,4.35,66,Lenovo,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
115490,4.25,71,HP,AMD Ryzen 7,512,No ,16,16,12,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
89999,4,60,Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
65999,4,70,Lenovo,Intel Core i7,1024,No ,16,14,12,Windows 10 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
454290,4.35,84,Dell,Intel Core i9,2048,14,32,16,12,Windows 11 ,rtx 4090,SSD,LPDDR5,3200,1800,1.777777778,5760000
33990,4.35,55,MSI,Intel Core i3,512,No ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
289990,4.7,91,Dell,AMD Ryzen 9,2048,12,32,16,12,Windows 11 ,rtx 4080,SSD,DDR5,1920,1200,1.6,2304000
88990,4.3,72,Acer,AMD Ryzen 7,512,No ,8,16,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
75990,4.75,69,Asus,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
12990,4.35,33,Other,Others,128,No ,4,14.1,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
60719,4.3,56,Dell,Intel Core i5,1024,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1200,1.6,2304000
18490,4.15,42,Infinix,Others,128,No ,4,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
80990,4.75,64,HP,Intel Core i5,512,12,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,2240,1400,1.6,3136000
47218,4.6,57,HP,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1080,1.777777778,2073600
51990,4.2,52,Infinix,Intel Core i5,512,12,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR5X,1920,1080,1.777777778,2073600
40390,4.5,55,Dell,Intel Core i3,512,No ,8,16,12,Windows 11  ,intel uhd,SSD,DDR4,1920,1080,1.777777778,2073600
18999,4.25,44,HP,Others,256,No ,4,15.6,12,D ,amd integrated,SSD,DDR4,1366,768,1.778645833,1049088
32390,4.7,53,Lenovo,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon,SSD,LPDDR5,1920,1080,1.777777778,2073600
67500,4.65,69,Dell,Intel Core i5,512,12,16,16,12,Windows 11 ,NVIDIA,SSD,DDR4,1920,1080,1.777777778,2073600
31790,4.7,50,Lenovo,Intel Core i3,512,No ,8,15.6,12,D ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
43990,4.6,52,Lenovo,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
40861,4.15,52,Dell,Intel Core i3,512,5,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
36990,4.55,54,Infinix,Intel Core i5,512,No ,16,14,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920,1080,1.777777778,2073600
62719,4.1,48,Dell,Intel Core i5,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
54999,4.55,53,Dell,Intel Core i5,512,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
25990,4.45,53,Acer,Intel Core i3,256,No ,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
51389,4.55,60,Asus,Intel Core i5,512,12,16,15.6,12,Windows 11 ,intel iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
69990,4.3,61,Asus,AMD Ryzen 7,1024,No ,16,14,12,Windows 11 ,amd radeon amd,SSD,LPDDR4X,2880,1800,1.6,5184000
74990,4.1,66,Dell,Intel Core i5,512,10,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
90719,4.1,69,Dell,Intel Core i7,512,14,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
38990,4.65,52,Asus,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
88800,4.45,65,HP,Intel Core i7,512,10,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
159990,4.35,72,Asus,Intel Core i9,1024,24,16,16,12,Windows 11 ,rtx 4060,SSD,DDR5,2560,1600,1.6,4096000
51990,4.7,64,Asus,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
56799,4.2,52,HP,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
50490,4.15,60,HP,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
36999,4.1,53,Acer,Intel Core i5,512,No ,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
48990,4.1,52,HP,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
43999,4.4,51,HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
40490,4.1,46,HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
43790,4.5,56,Other,Intel Core i5,512,No ,8,14,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR4X,2160,1440,1.5,3110400
53900,4.05,50,HP,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
104990,4,69,Acer,Intel Core i7,512,16,16,16,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
95990,4,72,MSI,Intel Core i5,1024,No ,16,15.6,0,Windows 11 ,rtx 4060,SSD,DDR4,1920,1080,1.777777778,2073600
55999,4.1,62,MSI,Intel Core i5,512,No ,8,15.6,24,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
75990,4.55,64,Asus,Intel Core i5,512,12,16,14,12,Windows 11 ,rtx 2050,SSD,DDR4,2880,1800,1.6,5184000
33460,4.05,50,HP,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
58990,4.65,70,HP,Intel Core i5,512,No ,16,16.1,12,Windows 11 ,NVIDIA,SSD,DDR4,1920,1080,1.777777778,2073600
35990,4.65,52,Asus,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
38990,4.25,54,Asus,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
47990,4.2,52,Asus,Intel Core i5,512,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
32499,4,60,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1366,768,1.778645833,1049088
21399,4.35,38,Other,Others,256,No ,8,15.6,12,D ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
101990,4.55,52,Apple,Apple M Series,256,No ,8,15.3,12,Mac ,10-Core GPU,SSD,DDR4,2880,1864,1.545064378,5368320
159999,4.05,84,HP,Intel Core i7,1024,12,32,16,12,Windows 11 ,Intel Arc A370M Graphics,SSD,DDR4,3840,2400,1.6,9216000
22990,4.2,47,Infinix,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
42529,4.55,59,Other,Intel Core i5,512,No ,8,16,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
32099,4.15,50,Lenovo,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
39700,4.7,48,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
36990,4.6,55,HP,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
36990,4.35,53,MSI,Intel Core i5,512,10,8,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
59990,4.4,53,MSI,Intel Core i5,512,No ,8,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
29999,4.65,50,Asus,AMD Ryzen 3,512,No ,8,14,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
29990,4.25,53,MSI,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
18990,4.45,33,HP,Others,128,No ,4,15.6,12,Chrome ,intel integrated uhd,hard disk,LPDDR4X,1366,768,1.778645833,1049088
28990,4.15,54,MSI,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
58100,4.1,65,Asus,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
124990,4.55,75,Lenovo,Intel Core i7,1024,14,16,14.5,36,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5,3072,1920,1.6,5898240
33600,4.25,53,Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
42239,4,56,Asus,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
38990,4.5,54,Asus,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
40990,4.05,52,Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
94389,4.3,64,MSI,Intel Core i7,512,10,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
34990,4.45,54,Dell,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
14990,4.75,25,Other,Others,64,No ,4,11.6,12,Android 11 ,ARM Mali G72,hard disk,LPDDR4,1366,768,1.778645833,1049088
30390,4,53,HP,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1080,1.777777778,2073600
34990,4,53,Dell,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
44990,4.2,60,Asus,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
94990,4.65,51,Microsoft,Intel Core i5,256,10,8,13,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880,1920,1.5,5529600
64990,4.5,69,Lenovo,AMD Ryzen 7,512,No ,16,14,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1200,1.6,2304000
28990,4.35,57,Lenovo,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1080,1.777777778,2073600
23990,4.7,47,Acer,AMD Ryzen 3,256,No ,8,14,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1366,768,1.778645833,1049088
31990,4.2,52,Acer,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel graphics,SSD,DDR4,1920,1080,1.777777778,2073600
47990,4.25,65,Lenovo,AMD Ryzen 5,1024,No ,8,15.6,0,Windows 11 ,NVIDIA,SSD,DDR4,1920,1080,1.777777778,2073600
58491,4.05,63,Lenovo,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
55990,4.75,65,HP,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,NVIDIA,SSD,DDR4,1920,1080,1.777777778,2073600
37490,4.2,61,HP,Intel Core i3,1024,No ,8,15.6,0,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
55990,4.7,65,Asus,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
68490,4.2,57,Dell,AMD Ryzen 5,512,No ,16,15.6,12,Windows ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
54990,4,52,Microsoft,Intel Core i5,256,No ,8,12.4,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR4X,1536,1024,1.5,1572864
34990,4.35,59,Acer,Intel Core i5,512,No ,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
